loan_id,payment_amount,payment_date,missed
10731,1557,2003-01-25 00:00:00,1
10731,2122,2003-03-09 00:00:00,0
10731,2746,2003-04-22 00:00:00,1
10731,2250,2003-05-19 00:00:00,0
10731,2136,2003-07-07 00:00:00,0
10731,2333,2003-07-18 00:00:00,1
11963,116,2001-08-17 00:00:00,0
11963,108,2001-10-03 00:00:00,1
11963,83,2001-10-21 00:00:00,0
11963,83,2001-11-03 00:00:00,0
11963,107,2001-12-08 00:00:00,1
10424,1860,2010-08-17 00:00:00,0
10424,1439,2010-09-27 00:00:00,1
10424,1127,2010-10-07 00:00:00,1
10424,1227,2010-10-26 00:00:00,0
10424,1166,2010-11-17 00:00:00,0
11484,291,2001-09-20 00:00:00,0
11484,508,2001-10-03 00:00:00,0
11484,355,2001-10-16 00:00:00,0
11484,411,2001-12-02 00:00:00,0
11484,286,2002-01-01 00:00:00,1
11484,402,2002-02-18 00:00:00,0
11484,296,2002-03-14 00:00:00,1
11484,352,2002-05-01 00:00:00,1
10351,165,2004-05-19 00:00:00,1
10351,313,2004-06-02 00:00:00,1
10351,286,2004-07-13 00:00:00,0
10351,214,2004-07-25 00:00:00,1
10351,306,2004-08-26 00:00:00,1
10766,1257,2005-12-06 00:00:00,1
10766,1139,2005-12-23 00:00:00,1
10766,1117,2006-01-26 00:00:00,1
10766,841,2006-02-16 00:00:00,0
10766,1571,2006-03-07 00:00:00,1
10766,1037,2006-03-22 00:00:00,1
11586,650,2014-11-27 00:00:00,0
11586,590,2014-12-08 00:00:00,0
11586,632,2015-01-09 00:00:00,0
11586,487,2015-02-12 00:00:00,0
11586,890,2015-03-06 00:00:00,1
11586,873,2015-04-08 00:00:00,0
11586,628,2015-04-18 00:00:00,1
10404,640,2004-10-16 00:00:00,1
10404,748,2004-11-15 00:00:00,1
10404,685,2004-12-12 00:00:00,0
10404,677,2005-01-16 00:00:00,1
10404,868,2005-02-13 00:00:00,0
10404,858,2005-02-28 00:00:00,1
10404,517,2005-03-29 00:00:00,1
10404,629,2005-05-04 00:00:00,0
10404,564,2005-05-15 00:00:00,0
10548,1377,2003-01-30 00:00:00,0
10548,1505,2003-02-26 00:00:00,1
10548,1293,2003-03-14 00:00:00,1
10548,1681,2003-04-10 00:00:00,1
10548,1686,2003-04-30 00:00:00,0
11706,1935,2010-04-10 00:00:00,1
11706,1799,2010-05-15 00:00:00,1
11706,2037,2010-05-29 00:00:00,1
11706,1264,2010-06-26 00:00:00,1
11706,1771,2010-07-12 00:00:00,1
11706,2114,2010-08-08 00:00:00,0
11706,1797,2010-08-19 00:00:00,1
11706,1394,2000-06-03 00:00:00,1
11706,867,2000-07-08 00:00:00,1
11706,1202,2000-08-23 00:00:00,0
11706,893,2000-09-28 00:00:00,1
11706,1290,2000-10-29 00:00:00,0
11706,801,2000-12-02 00:00:00,1
11706,1391,2000-12-27 00:00:00,0
11706,852,2001-02-01 00:00:00,1
11706,985,2001-03-10 00:00:00,0
10533,2162,2005-07-27 00:00:00,1
10533,1336,2005-09-03 00:00:00,1
10533,1388,2005-09-13 00:00:00,0
10533,1870,2005-09-28 00:00:00,1
10533,1435,2005-11-06 00:00:00,0
10533,1664,2005-12-05 00:00:00,1
10533,2124,2006-01-13 00:00:00,0
